message,label
Арта (M53/M55) отстрелялась! По мне :(,0.0
help E75,0.0
stay together,0.0
gg,0.0
gg,0.0
bots,1.0
saba,0.0
ikv ?,0.0
slow,0.0
one atleast in corner,0.0
gooo all,0.0
all gop together,0.0
gooo,0.0
TIMER,0.0
go all,0.0
GOOOO,0.0
I‘ll cover you,0.0
gg,0.0
ff,0.0
lol,0.0
we rok!,0.0
gg team,0.0
gg,0.0
udes u blind idiot,1.0
yes thats true,0.0
total idiot‘,1.0
you reversed into a cross fire IS-3. Its not like you did much better,0.0
xd,0.0
lol,0.0
the guy was doing his best with what he had to work with. Lets not get uppity here,0.0
their strv was on open field too and he didnt shot him,0.0
"nice TS, nice :&gt;",0.0
nice,0.0
gg ts,0.0
wp,0.0
xd,0.0
gg heavy faggs,3.0
die quick,4.0
pussy play at its best,1.0
AMX 13 F3 hit me,0.0
I‘ve been spotted in G4!,0.0
I‘ve been spotted in F3!,0.0
gg,0.0
сука как он просветил меня,1.0
gg,0.0
yenkee,0.0
nicee,0.0
wp ty,0.0
yw,0.0
gg,0.0
well he had fun,0.0
lol,0.0
nice job,0.0
lol,0.0
830 block ahahah,0.0
crap my bad,0.0
cover my back plz,0.0
nice,0.0
GOD DAMN IT,2.0
you guys suck,1.0
no support,0.0
ahahah yea why not,0.0
lt-432 noob,1.0
gg,0.0
gg,0.0
so much for the Skoda bitching lmao,1.0
sorry por no hacer nada,0.0
fgg,0.0
cmon,0.0
base,0.0
AMX BRAVO,0.0
AMX BRAVO,0.0
gj ts,0.0
"tracks wins the map, town is for chumps",0.0
dont be a chump,1.0
gg,0.0
how was this going to work,0.0
here?,0.0
lol,0.0
gg,0.0
GJ Team,0.0
gg,0.0
2 scouts on the same spot - very useful,0.0
now... only 1 :-),0.0
:P,0.0
smake that none,0.0
idiots,1.0
skorpion,0.0
useless scoutnoobs,1.0
omg,0.0
ОООООО,0.0
team so lost,1.0
4.4 spot,0.0
cant push skoda,0.0
no hp,0.0
spot 121,0.0
redline maus :P,1.0
rofl,0.0
geronimo,0.0
lol,0.0
gg,0.0
6.6,0.0
:c,0.0
stay at base,0.0
we will cap,0.0
have to cap,0.0
gg,0.0
gg,0.0
you sucks amx,0.0
3 cap,0.0
ary,0.0
lets go,0.0
gg,0.0
gg,0.0
quack,0.0
gg,0.0
gg,0.0
lol,0.0
fc bots tds,1.0
u dont now what to play,0.0
gg moron,1.0
t95 gg,0.0
t30,0.0
5k spott :-P,0.0
tvp,0.0
no pen E3,0.0
get ur teir 7 butt up the hil lol,0.0
how do these guys see me with camo and decent crew skillz?,0.0
so sick of this over tiered crap mm teams,1.0
nice,1.0
idiot team,1.0
nice attack morons,1.0
guys Im stock af,0.0
dont be mad,1.0
T 95 GOU,0.0
wtf guy,1.0
y,0.0
s,0.0
8 k,0.0
nice defeat,1.0
team noob,1.0
wow,0.0
ffff,0.0
such a good match,0.0
Im Spotted at J6!,0.0
Im Spotted at J6!,0.0
oh man,0.0
at least you survived borsig,0.0
why kill me i am inocent,0.0
PING...,0.0
300,0.0
gg,0.0
wtf,2.0
nobody here,0.0
ggg,0.0
277 cleaning house on this one,0.0
dont stant behind me idiot,1.0
"Tuan, epic idiot",1.0
wow,0.0
gl all,0.0
fkin arta,1.0
go there,0.0
nice,0.0
9,0.0
push,0.0
cap and win,0.0
kill and win,0.0
and go,0.0
this map is dogshit not gonna lie,2.0
lol,0.0
gj,0.0
thx,0.0
gg,0.0
gg,0.0
wow,0.0
WHA,0.0
let him live xD,0.0
kpz sqouad up plz,0.0
gg,0.0
any med?,0.0
wow,0.0
sry,0.0
FFS LOOK WHAT IM SPOTING,2.0
co za kurwy białoruskie,3.0
push meds pls,0.0
help us,0.0
progetto red useless jike thx for help,1.0
progetto red useless joke,1.0
die progetto f red joke,0.0
:),0.0
ebr you are cheating,1.0
EBR is a cheater,1.0
report this cheater ebr please,0.0
HE just good,0.0
nope,0.0
spotting at F7,0.0
Strv how far do you see?,0.0
Oh Well,0.0
gg,0.0
"till you take the hill, they cap",0.0
gg,0.0
maxi noob kran,1.0
new painting 430u ?,0.0
Im Spotted at G7!,0.0
Im Spotted at F9!,0.0
Im Spotted at D7!,0.0
bz,0.0
look at map,0.0
omg,0.0
Im Spotted at D5!,0.0
get cancer losers,1.0
.I:,0.0
Im Spotted at F4!,0.0
gg,0.0
noobs,1.0
no one go spot,0.0
idiots,1.0
mor slow dont help ty noobs,1.0
cap,0.0
wanderfalke go return to K0,0.0
cap idiots,1.0
you died? good,2.0
cap,0.0
capp !!!,0.0
and now play allone with no balls Wanderfalke,0.0
I am spotted at G2!,0.0
50 спс сука ты сцикливая,0.0
I am spotted at H3!,0.0
інфо,0.0
є?,0.0
14v14? dammit its that quiet huh,0.0
fr lol,0.0
slowly dieing,0.0
just taking all the cash before it does lmao,0.0
What is our LT doiwWTAF,0.0
...,0.0
well both our scouts died on the most camping map so theres our game,1.0
sOur LTs were muppets,1.0
gg bois,0.0
What a bunch of muppets we had,0.0
any known where ikv is?,0.0
where is IKV???,0.0
no one??,0.0
any info on ikv pls???,0.0
You know where they are,0.0
where ikv then,0.0
no one got shot by him or smth?,0.0
k,0.0
thankss!,0.0
i can win,0.0
‘He probably retreated to forest,0.0
arty is slow so will be there still,0.0
ikv aswell prob,0.0
ty for onfo su,0.0
aryy moved,0.0
fuck,2.0
go to base now,0.0
WTF doing,1.0
i have time,0.0
40sec,0.0
ill make it,0.0
gg,0.0
thats a carry WOOHOO,0.0
gg,0.0
gg,0.0
YES,0.0
bc come here,0.0
fu,1.0
GG,0.0
fu arty,1.0
bourrasque,0.0
in the bush,0.0
arta help,0.0
gg,0.0
gg,0.0
lol,0.0
nice,0.0
sry,0.0
fu elc,1.0
ff fucking moron light,1.0
Artillery (Object 261) damaged me and now is on reload!,0.0
...,0.0
IDIOT IN T55,1.0
rofl,0.0
report 112,0.0
cant go alone,0.0
next bot team THX,1.0
OMG robot,1.0
fuuu t59,1.0
RU BACK,0.0
OMG!!! what a nooob,1.0
THX RU,0.0
"ohhh ru mega bot, np",1.0
eagle you are so useelss,1.0
we will see CS,1.0
ok,0.0
3 kill by all on linie 8 TOP,1.0
so graet player CS,0.0
on your side was the TNH with 6 kills...find the problem,0.0
0 spot,0.0
by meds ;],0.0
Kpz?,0.0
why you didnt shoot?,0.0
*** bot,1.0
the bushes have eyes,0.0
война,0.0
heads up in the middle,0.0
tf are you doing,0.0
bruh get off me,0.0
dumbass,1.0
bitch,1.0
really/ we camping?,0.0
not enough support to push here,0.0
kanye is camping,0.0
shiiity team,1.0
youre a shitttyuu team,1.0
you pusssies in the back need to come on,1.0
defeedning hte base jackass,1.0
no ur not,0.0
ur being a coward,1.0
good for you,0.0
wuss td opportunist ding bats,1.0
were pinned you numb nuts,1.0
pull back then fool,1.0
right and im a one shot you bigger fool,1.0
lmfao 8 of yall in the back &quot;defending the base&quot;,1.0
we are in sniping spots for you headasses,1.0
fucccing pusssies,1.0
yo umean wuss opportunist positions,1.0
thats hy yall dead,0.0
bc we arent hiding?,0.0
its not always about Rushing Fool,1.0
strategy,0.0
oh its about over half the team staying back to &quot;defend the base&quot; got it,1.0
welp,0.0
now you will claim you got the win because you hid the first half,1.0
look at score,0.0
yyou still win too headass,1.0
because we pushed and opened the field for you coward pusssiiies,1.0
If thats how you feel mane,1.0
its what you are,0.0
just a game bro.,0.0
you dont actually die...,0.0
yea your right,0.0
just a game,0.0
so stop complaing,0.0
so play it,0.0
all trash talkers know where the uninstall button is go and do it,1.0
ditto for campers,0.0
gg,0.0
STA what is your problem?,0.0
why are you sleeping behing on red line?,0.0
is u have hp use it,0.0
gg,0.0
gg,0.0
all good?,0.0
#ERROR!,0.0
#ERROR!,0.0
wth,0.0
is a titt,0.0
i know what tits are,0.0
:),0.0
but that thing over there is something unusual,0.0
xDDDD,0.0
where td?,0.0
i can‘t go for arty while he‘s there,0.0
lol titt,0.0
nice titt,0.0
oy vey,0.0
lol,0.0
you guys ever look at the map?,0.0
where is the map located?,0.0
L team,0.0
bot sout lol,1.0
gg boys,0.0
GG,0.0
churchill I play tetris please,1.0
bot now here bot,1.0
idiot kv,1.0
;ol gg,0.0
t30 nice camo,1.0
go die,4.0
agg,0.0
spot,0.0
goldnoob enemy,1.0
retard lorrain,1.0
SMV,0.0
what the hell,2.0
gg retard team,0.0
HOW ARE WE LOSING THIS,0.0
1hp bz,0.0
udes go,0.0
get off the open field,0.0
rro :D,0.0
my eyes are bleeding,0.0
lol,0.0
:DD:,0.0
omg,0.0
npc team,0.0
GJ!!!!!!!!!!!!!!!!!!!,0.0
arty,0.0
two,0.0
spot,0.0
behind stone,0.0
try blind,0.0
gg,0.0
gg,0.0
gg,0.0
farming xp,0.0
push line 0,0.0
amx... can you hit north?,0.0
huds he is slow flank him,0.0
me too,0.0
nice,0.0
gg,0.0
hey sexy tankers :*,1.0
sry,0.0
wtf is going on with this fucking agam!,1.0
with 395mm pen there‘s no fucking tank that is should be able to pen,2.0
char idiot,1.0
CAP losers,1.0
Skoda T 56 reported,0.0
leo,0.0
pls carry,0.0
wauf only in base,0.0
leo kill him,0.0
gg leo,0.0
you tried,0.0
ns spg,0.0
well done team,0.0
chi nu wtf,1.0
uninstall bro,2.0
pls give me,0.0
GG,0.0
scmon guys,0.0
SHOOOT!,0.0
58 тряпка,1.0
let me kill him,0.0
no cap,2.0
заабал,2.0
сука,1.0
олень,0.0
едь нах,0.0
выстрел перекрыл,0.0
сдох мразь ты,1.0
чмо ебаное,1.0
вз базу бери,0.0
50 B whreu go,0.0
fuckt euch,2.0
283 FU,0.0
gg,0.0
gg,0.0
time to commit war crimes,0.0
yugoslavia will be proud of me,0.0
emil maybe start to move ?,0.0
ah okey emil afk...,0.0
sorry guys...thats is all from me :/,0.0
no you did really a great job elc!!,0.0
thanks bro...was a good ride,0.0
report emil pls,0.0
this goes to draw...Emil..are you here,0.0
Sometimes my skorpion is sooo unmovable...difficult too hit a tank :(,0.0
need to go for feeld mods...they are especialy good for us...,0.0
st emil jebem ti mamu u uista,1.0
moron i debil jebem ti seme,1.0
Emil...wrong position...wrong flang,0.0
"i have it, until last step...but makes not really a differez",0.0
gg,0.0
tard 430 Obj. bot,1.0
thx,0.0
gg team,0.0
gg black,0.0
gg,0.0
welp,0.0
TS-54 come hill,0.0
arty,0.0
arty further up front than top tier heavy,0.0
or scout,0.0
ебаный лт-вод,1.0
scout,0.0
"играй, хуесос",1.0
should we report him,0.0
i can submit a replay,0.0
get him baned,0.0
"that would be great, you can report yourself with the same replay for sniping as a heavy",0.0
@,0.0
I suggest you try playing this tank,0.0
before talking,0.0
i have him,0.0
it sucks,2.0
the turret hat like 3 weaknesses,0.0
I will check your stats on it,0.0
then... why do you tell me how to play it? :(,0.0
because you are top tier,0.0
and have 200 HP,0.0
it is still better than tiger turret,0.0
skorpion,0.0
arty first line ?,0.0
ok,0.0
spotted,0.0
"LTTB 1,30",0.0
push,0.0
"I am way too pretty for tier 9 ,",0.0
im orettier :p,0.0
egor is that you,0.0
its vlad lol,0.0
xd,0.0
thx,0.0
wp raVE,0.0
ty,0.0
gg,0.0
noooo,0.0
I needed ram him,0.0
for mission,0.0
gg,0.0
idiots,1.0
ni brain,1.0
noobs go sleep,1.0
unbelievable,0.0
and still they rest there,0.0
nobody?,0.0
come on guys ...,0.0
Evening Fellas,0.0
evening mate,0.0
good morning all,0.0
15 0,0.0
ahhaha,0.0
gg,0.0
0,0.0
gg,0.0
0,0.0
ebr ślepy,0.0
gg,0.0
IS where are you going,0.0
srry didnt mean to,0.0
mega stupid op tanks go bgartaghe idioten,1.0
gg,0.0
ooooo,0.0
o,0.0
Nice!,0.0
go spot,0.0
ill do,0.0
wait till they show,0.0
report centurion,0.0
he pushed me out,0.0
rhm nc spot\,0.0
report rhm,0.0
report cent,0.0
ez...,0.0
KP,0.0
fuck good shit t30,1.0
f***,2.0
push wz,0.0
gg,0.0
that went well for them,0.0
lol,0.0
NO CAP HUYS,0.0
PLS,0.0
weekend scouts,0.0
",0",0.0
gg,0.0
glhf,0.0
chi he chi he XDD every one is going that line XD,0.0
"that line will be more succesful than BZ line yea,",0.0
mba1 go,0.0
m8a1 afk,0.0
toooggg,0.0
lolzzz,0.0
leave it to the brits to design such a mostrosity of a tank,0.0
holaaa,0.0
alguien,0.0
why,0.0
"well, they will be extremely overconfident",0.0
one of their better dead.,0.0
"but with our deployment, it‘s going to be interesting",0.0
good luck lads,0.0
"diekira137 (Pz. III J), you are blocking my target!",0.0
sorry,0.0
gg,0.0
nice,0.0
"теперь буду играть как пт на лт,для особо одаренных,потыкал куда поеду,а всем по х у ю",0.0
шахтер днарь косой плять,2.0
t30 go stop camp kill 130 and win,1.0
gg,0.0
team ?,0.0
idiots,1.0
cap ?,1.0
gg,0.0
GG,0.0
LT need spot,0.0
need eye,0.0
ns,0.0
med pls go 1st,0.0
you have more armour and health,0.0
gg,0.0
gg,0.0
Im Spotted at C0!,0.0
Im Spotted at D0!,0.0
Im Spotted at E0!,0.0
Im Spotted at G7!,0.0
Im Spotted at F6!,0.0
Im Spotted at J5!,0.0
"why some heavy,s always camp",0.0
Im Spotted at C8!,0.0
spoted,0.0
Im Spotted at C8!,0.0
Im Spotted at C8!,0.0
wt,0.0
Im Spotted at C8!,0.0
Im Spotted at C8!,0.0
Im Spotted at C7!,0.0
ebahum RUSIY,3.0
noob camper,1.0
FU CKING noob camper,1.0
wow 54k games big E75,0.0
gg,0.0
arty,0.0
gg,0.0
we need to stick together,0.0
spúotted,0.0
theyre there,0.0
is hori still full hp?,0.0
TAKE FIELD,0.0
clearing field helps,0.0
don‘t camp move your ass,2.0
dam,2.0
IDOT LOWE,1.0
WHY DID YOU BACK OFF,0.0
su 130 corner,0.0
Classic Bltzkrieg,0.0
thanks team,0.0
great deploymnet,0.0
heavies on the path. sigh.,0.0
art next to point,0.0
should of loaded he,0.0
arty,0.0
cap,0.0
gg,0.0
gg,0.0
"Gorbag__ (Ferdinand), you are blocking my target!",0.0
impossible,0.0
703 2 wtf are you doing ???,1.0
GO 4 ARTY,1.0
ok,0.0
fukin debil,1.0
xd,0.0
"idiot team,",1.0
where tanks,0.0
retardssssss,1.0
fuk imbecil pl retards,1.0
t69 delete,0.0
elc idiot pig,1.0
fuk pl trash bastards,1.0
poor nobs,1.0
fukin loser bastrads,1.0
lol fukin shit lights,2.0
no rush,0.0
hide debil shit,1.0
report bot,1.0
stfu clown,1.0
LP yolo him,0.0
gg,0.0
раки,2.0
раки,2.0
кв 2 заташил бой,0.0
кв 2 лучший,0.0
а так слив біл 100 про,0.0
делай кв2,0.0
еще одногоссделай,0.0
делай,0.0
молотчик,0.0
в ударе,0.0
іремя,0.0
muwwww,0.0
idiot they r moving toward base,1.0
udes push pls,0.0
go udes,0.0
game gonna draw wwhat u gonna do alive,0.0
small pee pee best pee pee,2.0
Amx are you confused?,0.0
lol blind shot,0.0
lol,0.0
arty,0.0
kan go go,0.0
arty is there,0.0
some one help rhm?,0.0
he needs a push,0.0
got him,0.0
stop pushing they are camo up,0.0
t34,0.0
told u not to push,0.0
they have the advantage,0.0
go isu!,0.0
cant t34 keeps sniping me,0.0
lol,0.0
Push until he‘s spoted,0.0
lol,0.0
wow,0.0
mvp,0.0
isu,0.0
6K dmg,0.0
don;t die man,0.0
i will try,0.0
he can easily oen shot us,0.0
ggg,0.0
gg,0.0
all good?,0.0
#ERROR!,0.0
#ERROR!,0.0
гдето наебли,0.0
где,0.0
4 фрага за бой старался но нахуй 35 бон\,2.0
удачи ребят бог есть вы вечны проверил,0.0
пизда на обошли,0.0
Засвет в квадрате A8!!!,0.0
пз иди захват сбивай,0.0
where is team,0.0
ffs,2.0
vk afk,2.0
gg,0.0
report VK,0.0
retarded afk,1.0
okwww,0.0
gg,0.0
good,0.0
kill,0.0
tda,0.0
dawajcie do miasta,0.0
marvin zagrałeś jak bot,1.0
skoupidia,1.0
gg,0.0
sc,0.0
see T 100 ?,0.0
T100,0.0
arty blind buss?,0.0
Об. 261 hit me,0.0
arty,0.0
arty,0.0
arty kill T95 and I go spot,0.0
arty !,0.0
3 in the base asap,0.0
"m6, go after them",0.0
well done,0.0
stay out of bushes,0.0
they aim for places they think you will hide,0.0
gg,0.0
move,0.0
clowns,1.0
guys is it for real?,0.0
can u see minimap?,0.0
2 bots on t30,1.0
guys,0.0
come up,0.0
we gonna be pinched,0.0
rep them both,1.0
2 bot TD on spawn pls delete,1.0
what are u waiting for on left,0.0
everyone on right,0.0
t30 what are u waiting for?,1.0
bot,1.0
two wt,0.0
those t30,0.0
omg,0.0
amazing,0.0
t30 threw,0.0
both,0.0
?,0.0
I PISS ON THIS FCKING TRASH SHT TANK,1.0
cap i def,0.0
and this is how we loose it,2.0
lol,0.0
gg,0.0
no ayudaste a nadie shptk ahora no llores,1.0
spot pls,0.0
6k dmg,0.0
gg,0.0
7k dmg,0.0
manticore u are shit,1.0
why?,0.0
becuase u are,0.0
cuz i will steal ur spoting?,0.0
no you wont,0.0
2x tank no play ...,1.0
we shall se but we will still split so dont worry,0.0
see,0.0
we cant do so much,0.0
outspotting you retard,1.0
dat position is beter for u,0.0
fire then man,0.0
de nada,0.0
Reported,0.0
and nopw so are you,0.0
dat video will go to WG,0.0
wow spoting are so broken now not ever fun mor e,0.0
cuaseu just did the same dickhead,1.0
and agian,0.0
how did i if im infront of you dick head!,0.0
just stfu,1.0
ramed 2 time dickhead,1.0
i touched ur tank,0.0
moron big different,1.0
nope allon video,0.0
stfu and play now,2.0
that 60TP is afk,0.0
bye bot,1.0
bot so you dont know what a bot is then,1.0
lol,0.0
60 ban ...lol WG think,0.0
fuckoifff,2.0
for no play ...,0.0
waste coming back to idoits like you so sad wg do shit to asshole like you,1.0
Stilm here for me,0.0
"Guys, blind fire that T54 ltwt. He is there, I psotted him goin gthere, I would spot him if he went back",0.0
gj,0.0
finaly,0.0
gj,0.0
scorp,0.0
gg,0.0
gg,0.0
Im Spotted at D9!,0.0
"kille_534_89235824[UA_KN] (Т-34-85), не мешай стрелять!",0.0
Im Spotted at G0!,0.0
Засвет в квадрате J5!!!,0.0
Засвет в квадрате K7!!!,0.0
Im Spotted at C8!,0.0
lose,2.0
idiot,1.0
move idiot,1.0
report this bot,1.0
a little closer to the base,0.0
nvm,0.0
lost radio signal,0.0
cap,0.0
cap,0.0
come,0.0
and cap,0.0
cap,0.0
stay in cap,1.0
come,0.0
you fucking bot,1.0
bro is thinking right now,1.0
st cap,1.0
what idiots,1.0
debil,1.0
lmao,0.0
idiot st V,1.0
NO WAYT,0.0
lol,0.0
fall back to base 3 are enough here,0.0
m10 blot,0.0
gg,0.0
gg!~!~!!,0.0
pls report Strv,0.0
what a bone,0.0
dont push,0.0
Strv is a bot ... whole stats are black,1.0
arty,0.0
wn8 is 15^ never saw it,1.0
in GW panther,0.0
i cant pen AT 2,0.0
artileurbfey,0.0
pd artileur,0.0
tu sert a quoi lzs,0.0
tu te planque,0.0
bien fait,0.0
georges ... stop talking ... you are the latest,1.0
its a shame,0.0
imagine if we had had a conq up there...,0.0
8K spot,0.0
look behind,0.0
braindead tvp shitter,1.0
РАКИ НА БАЗЕ,0.0
idiots1,1.0
leo can i join to clan?,0.0
GOOD JOB IDIOT MORONS,1.0
IDIONS BAZA!,2.0
IDIOTSS BAZA!,1.0
CRABS!,0.0
*****,2.0
GOOD JOB IDIOT MORONS,1.0
letz go hi hi,0.0
big give paul arty kill?,0.0
4+2?,0.0
3,0.0
gg,0.0
gg,0.0
three bullets left,0.0
arty,0.0
why do you attack?,0.0
we have arti to cover attack,0.0
u shouldnt really def with arti,0.0
oh ok...,0.0
salut mihai viteazu,0.0
salut,0.0
"HO-RI is there, loaded with gold",0.0
now he shoot HE hahahahaaha,0.0
"UnknownGun[GEO_W] (Lorraine 50 t), you‘re blocking my line of fire!",1.0
ebr spot,0.0
jagtiger,0.0
121B if you want I will have the repaly showing the 430 blocking you,0.0
y ty,0.0
hes bot,1.0
I will upload it on dez site under 121b blocked by 430 after I finish,0.0
leo you have to spot them or smth,0.0
THY,0.0
tree,0.0
draw,0.0
DRAW,0.0
can‘t die must draw,0.0
GJ ALL,0.0
gg,0.0
NICE,0.0
damn nice plays,0.0
game over,0.0
almost 2.gunmark now,0.0
great job guys destroy them,0.0
thanks for the support,0.0
amazing,0.0
where is T49?,0.0
anyone know?,0.0
10k spot :O,0.0
only 1.3k for me,0.0
oh i aint a light,0.0
how much dmg? either you or SU should have alot lol,0.0
ta,0.0
well ive got 3k+,0.0
so aint bad ina tier X ;),0.0
good spots elc,0.0
only 2.4k damage :(,0.0
gg,0.0
gg,0.0
bounced the t49,0.0
"10,2k spot",0.0
wow no spot great,0.0
thx no targets,0.0
target for u,0.0
strange game,2.0
ok,0.0
reported all this fucking ISU BOT,1.0
fuck you .I.,1.0
Dino1964 reported,0.0
let them push,0.0
u onwshot him,0.0
push,0.0
good,0.0
stg push,0.0
stg push to spot,0.0
how the f did I bounce one of my shots on the su,1.0
the most lightly amrored td,0.0
engine damage,0.0
push,0.0
stg,0.0
повезло так повезло,0.0
ПТ___ДОЛБ,0.0
Лепик..Ты дурак..Зачем туда полез??,1.0
светить вам баранам,1.0
спс,0.0
я слепая:(,0.0
пустой,0.0
арта,0.0
2шт,0.0
откуда??,0.0
268 ***,1.0
за спиной у тебя,0.0
ну не тупи,0.0
Я обнаружен в A3!,0.0
ДЯ!!!!!!,0.0
stupid sheep‘s,1.0
med???,0.0
stupid med,1.0
wtf,2.0
emil,0.0
slow,0.0
gj,0.0
go spot,0.0
you have no scouts for spotting,0.0
maybe don‘t camp on that edge,0.0
fast TD,0.0
witj turret,0.0
witch,2.0
gj,0.0
ping their arty if you know the direction,0.0
aware arty,0.0
one pls stay to defend base,0.0
where is lefh shooting from?,0.0
what are u doing ho ni,0.0
there is no time to waste,0.0
draw is same as loss,0.0
push it,0.0
don‘t be stupid,1.0
arty &amp;TD cap pls,0.0
lost,0.0
fucking idiots,1.0
what are you doing there?,0.0
im one shot ...,0.0
so?,0.0
"morons, play tetris",1.0
losing and draw are equal,0.0
better try to win than purposefully draw,0.0
1 ark,0.0
afk,2.0
1 bot,1.0
lag,0.0
CS?????,0.0
gj retard,1.0
report CS-44,0.0
wow...2 Hellcats hinten,0.0
idiot,1.0
wow,0.0
lol,0.0
wah to do?,0.0
i push,0.0
you kill him,0.0
in die Zange nehmen,0.0
gj,0.0
gg,0.0
"thks M6, u want help and leave me alone",0.0
no cap,0.0
dont cwap,0.0
FV,0.0
its not fair,0.0
gj,0.0
noooo,0.0
cap?,0.0
cap or no?,0.0
GJ,0.0
t20 move idiot,1.0
wqrd,0.0
wtf,2.0
?,0.0
i was running for the hill and the t34 blocks me,0.0
hit something,0.0
hit,0.0
sry guys keyboard died and i couldnt find batteries,0.0
want my?,0.0
wtf,2.0
i‘m spg anyway ;p,0.0
gg,0.0
sorry,0.0
jp go,0.0
you are full hp,0.0
:),0.0
omg,0.0
kill ebr first,0.0
abi sakın ölme,0.0
adam icinide geziyor ya,0.0
gorev vari ne guzel oluru burda yalan oldu yine,0.0
idiot v4 ddont blcok ebr!,1.0
3 v 1 and you all camp behind,0.0
Explain me,0.0
moddd,0.0
modd,0.0
m4 mod playerr,0.0
pllss reportt,0.0
shheis mod illegall modd,1.0
bot T-62A reported,1.0
plsss pllsss m4 moddd playerrss,1.0
plsss reporrtt,0.0
plsss,0.0
is 4 baccckk,0.0
tamerrrabii senn neyapiyonn,0.0
who should be reported ?,0.0
m,0.0
fv donnttshutt,2.0
tamerrr abii girseene,0.0
capppe,0.0
"Don‘t take risk, tgake the victory",0.0
ölll amına kodum m4 uu,1.0
eline sağlık,0.0
kurwy,3.0
KURWY,3.0
kurwy,3.0
klurtwy,3.0
gg,0.0
*******,2.0
why u left us AMD,0.0
left lfank,0.0
gg,0.0
wow gg,0.0
GJ team,0.0
do go valley they cap,0.0
total idiots,1.0
wsee lost game,0.0
yes,0.0
noobs,1.0
I see,0.0
and you ?,0.0
dont let them cap,0.0
go in,0.0
bro,0.0
join base,0.0
what a game,0.0
12-May,0.0
gj,0.0
thats not a gj,0.0
thats them being sh*t,1.0
stock gun kekw,0.0
xd,0.0
:D,0.0
i am stock too,0.0
jebłem,0.0
guys,0.0
WTF,2.0
...,0.0
gg,0.0
omg idioti,1.0
where?,0.0
take A1,0.0
spotet,0.0
Gg,0.0
anyone have view range bug exept me?,0.0
pozz svima,0.0
gg,0.0
Artillery (SU-122A) damaged me and now is on reload!,0.0
report the vk he‘s trolling arty,1.0
arty,0.0
youtube vid coming up,0.0
"its ok, will it show you being AFK ?",0.0
will it ?,0.0
s trolled me from sart,0.0
you where AFK from the start,2.0
every tank except 1 spolotted,0.0
move,0.0
gg,0.0
gg eyasy,0.0
report vk,0.0
lhmtv pls help us spot 1-2 lane,0.0
noice,0.0
gg,0.0
gg,0.0
fu team,0.0
all in left...1 . 4,0.0
***,2.0
HE,0.0
gg,0.0
T29,0.0
Garde,0.0
nice spotting ty,0.0
Im lucky enough to encounter BZ in a midle of a Bush....,1.0
GUYS???,0.0
Deluxe sniping,0.0
TY 103 Fuckoff,2.0
sry,0.0
Monumental bot T103,1.0
gg,0.0
a0,0.0
TAke hill guys,0.0
no stay,0.0
is,0.0
3,0.0
is 3 fuck you down,1.0
thanks,0.0
support,0.0
GG ASSHOLES,1.0
FUCK ARTY,1.0
cap cap cap cap cap,0.0
NO HURRY,0.0
M.ORON LEOPARD,1.0
better cap,0.0
F.OFF M.ORON LEOPARD,1.0
fk you,1.0
GO N PLAY BARBIE,3.0
ASSHOLE,1.0
i have 5 k dmg,0.0
NOP WE LOST,2.0
U CAN STICK UR ASS UR DAMAGES,1.0
omg,0.0
YEA OMG,0.0
just go spot ts,0.0
go spot,0.0
ts,0.0
NO SPOT,0.0
no time,0.0
HE HAS 5K DAMAGES,0.0
COCK LEOPARD,0.0
damn coward always,1.0
why always play with coward ... tell me whyu,0.0
Die Puma Community ist nun soweit auch den 2. Clan in Bollwerk und CW Sphären zu erheben und sucht noch fleißig interessierte Mitstreiter.,0.0
oi?,0.0
Die Puma Community ist nun soweit auch den 2. Clan in Bollwerk und CW Sphären zu erheben und sucht noch fleißig interessierte Mitstreiter.,0.0
lol,0.0
t29 alone!!!,0.0
gg,0.0
another fukup...,2.0
t29 dead...,0.0
t 29 back!!!,0.0
cover,0.0
gj,0.0
i need to kill td,0.0
CAP OR LSOE !!!!!,0.0
gg,0.0
at trash,0.0
gg,0.0
XD,0.0
not even focused,0.0
ebr xD?,0.0
make sense,0.0
this game make a lot of sense,0.0
thx elc,0.0
vydrž na te zakladně,0.0
pomožte mu,0.0
report obj... dont even know how you can drown on this map,0.0
hahahahahah,0.0
gg LT !,0.0
gg team :P,0.0
15 k,0.0
"KoMa_7455880050 (122 TM), you‘re blocking my line of fire!",0.0
ty spgs,0.0
gg,0.0
wow team,0.0
am I playing alone,0.0
au moron,1.0
ty,0.0
stay behind a tank...,0.0
mrs,0.0
gg,0.0
Im Spotted at C5!,0.0
Im Spotted at C6!,0.0
porki,1.0
city idiots,1.0
dobitoks,1.0
Im Spotted at E4!,0.0
noobs,1.0
go home,0.0
Im Spotted at C6!,0.0
Im Spotted at D0!,0.0
Im Spotted at A8!,0.0
LEFT,0.0
Im Spotted at A7!,0.0
kant killlemall,0.0
waze yr usless vverd,1.0
gooolo fight,0.0
moooron,1.0
gg,0.0
fuck cheftain,1.0
problem,0.0
ng loser,1.0
wtf,2.0
afuck,2.0
fucking morons,1.0
bruh,0.0
wtf,2.0
Ka-ri mind getting into the game‘,0.0
thanks,0.0
"alright buddy, you got the HP, go first",0.0
Gg,0.0
cap,0.0
leFH,0.0
на арту играйте,0.0
omg,0.0
no help no win,0.0
tomorow,0.0
***,2.0
